,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current,Desired T_exit
385,1644868940.4515553,64.87713932991028,-0.01,24.05,22.25,48.0,49.25,144.75,-44.140625,6.4453125,5.5664062,5.859375,1.6114411611171952e-38,200.0,-5.0,[45.0]
386,1644868940.6178665,64.99303078651428,-0.02,24.06,23.5,48.25,49.25,144.5,-44.140625,6.4453125,5.6640625,5.859375,1.369724986949616e-38,200.0,-4.68,[45.0]
387,1644868940.8148217,65.22478342056274,-0.02,23.97,24.75,47.0,48.75,144.25,-44.140625,6.3476562,5.5664062,5.7617187,9.896263030710976e-39,200.0,0.0,[45.0]
388,1644868940.9718518,65.34413194656372,-0.03,24.0,23.25,46.5,49.25,144.75,-44.140625,6.3476562,5.5664062,5.7617187,8.41182357610433e-39,200.0,3.22,[45.0]
389,1644868941.1249726,65.56618571281433,-0.02,23.98,24.0,49.0,49.25,145.0,-44.140625,6.3476562,5.5664062,5.6640625,7.15005003968868e-39,200.0,4.92,[45.0]
390,1644868941.2966595,65.69026565551758,-0.02,24.04,22.0,47.25,49.75,144.25,-44.140625,6.3476562,5.5664062,5.7617187,5.1659111536750724e-39,200.0,5.11,[45.0]
391,1644868941.4693253,65.9105384349823,-0.03,23.98,23.75,47.75,49.75,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,4.391024480623812e-39,200.0,3.46,[45.0]
392,1644868941.635631,66.02997159957886,-0.02,24.05,23.5,47.25,49.5,145.0,-44.140625,6.3476562,5.5664062,5.7617187,3.172515187250704e-39,200.0,0.43,[45.0]
393,1644868941.8047233,66.14582705497742,-0.04,24.02,22.75,49.0,49.5,145.0,-44.3847656,6.3476562,5.5664062,5.859375,2.6966379091630983e-39,200.0,-2.74,[45.0]
394,1644868941.9701898,66.37713384628296,-0.02,24.08,24.0,49.0,49.5,145.0,-44.3847656,6.3476562,5.6640625,5.859375,1.9483208893703388e-39,200.0,-5.13,[45.0]
395,1644868942.1548154,66.4959557056427,-0.03,24.06,24.0,48.25,49.25,143.75,-44.140625,6.3476562,5.5664062,5.859375,1.656072755964788e-39,200.0,-3.03,[45.0]
396,1644868942.3149412,66.7405264377594,-0.02,24.06,22.0,48.25,48.75,144.25,-44.140625,6.3476562,5.5664062,5.7617187,1.1965125661845594e-39,200.0,1.81,[45.0]
397,1644868942.481249,66.85891604423523,-0.02,24.01,23.0,48.5,49.5,144.25,-44.140625,6.3476562,5.5664062,5.7617187,1.0170356812568756e-39,200.0,4.5,[45.0]
398,1644868942.655423,67.08000230789185,-0.03,24.06,24.25,48.75,48.25,144.75,-44.140625,6.25,5.46875,5.7617187,7.348082797080926e-40,200.0,5.16,[45.0]
399,1644868942.8219159,67.1969039440155,-0.02,24.06,22.5,48.75,49.0,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,6.245870377518787e-40,200.0,4.58,[45.0]
400,1644868942.9869802,67.42819333076477,-0.02,24.07,22.75,47.5,49.5,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,5.30898982089097e-40,200.0,1.6,[45.0]
401,1644868943.1562424,67.54406309127808,-0.02,23.98,22.75,48.25,49.75,145.0,-44.140625,6.3476562,5.5664062,5.7617187,3.835745145593725e-40,200.0,-1.25,[45.0]
402,1644868943.3147905,67.75600361824036,-0.02,24.11,23.5,48.0,49.0,144.5,-44.140625,6.3476562,5.5664062,5.7617187,3.2603833737546667e-40,200.0,0.11,[45.0]
403,1644868943.4871874,67.87850952148438,-0.02,24.03,23.25,48.75,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,2.355626987537747e-40,200.0,0.0,[45.0]
404,1644868943.6556242,67.99699878692627,-0.02,24.05,22.5,46.75,49.0,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,2.002282939407085e-40,200.0,0.03,[45.0]
405,1644868943.8218255,68.23179078102112,-0.03,24.02,23.25,49.0,49.5,144.75,-44.3847656,6.3476562,5.5664062,5.859375,1.4466494237216189e-40,200.0,0.05,[45.0]
406,1644868943.9915335,68.34791207313538,-0.03,24.06,23.75,48.5,49.0,144.5,-44.140625,6.3476562,5.5664062,5.7617187,1.2296520101633762e-40,200.0,0.13,[45.0]
407,1644868944.1560874,68.57915735244751,-0.02,24.06,23.5,48.5,48.75,144.25,-44.140625,6.3476562,5.5664062,5.7617187,8.884235773430393e-41,200.0,-0.08,[45.0]
408,1644868944.3338962,68.69756197929382,-0.02,24.0,23.75,48.0,47.5,143.0,-44.140625,6.3476562,5.5664062,5.7617187,7.551600407415834e-41,200.0,-0.03,[45.0]
409,1644868944.5034811,68.9290702342987,-0.02,24.07,22.5,49.25,47.75,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,5.45603129435794e-41,200.0,0.0,[45.0]
410,1644868944.6724854,69.04818820953369,-0.02,24.07,23.5,47.5,47.25,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,4.637626600204249e-41,200.0,0.03,[45.0]
411,1644868944.8381286,69.27934169769287,-0.02,24.0,21.25,48.0,47.5,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,3.941982610173612e-41,200.0,0.03,[45.0]
412,1644868945.0068119,69.40115237236023,-0.02,24.07,22.5,48.75,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,2.8480824358504346e-41,200.0,-0.03,[45.0]
413,1644868945.1726813,69.5136604309082,-0.02,24.13,23.5,49.25,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,2.4208700704728694e-41,200.0,-0.05,[45.0]
414,1644868945.3572297,69.74806880950928,-0.02,24.04,21.5,48.25,47.0,144.0,-44.140625,6.3476562,5.46875,5.7617187,1.7490786259166483e-41,200.0,0.05,[45.0]
415,1644868945.5077033,69.86442470550537,-0.02,24.09,23.25,49.75,49.0,144.25,-44.140625,6.3476562,5.5664062,5.7617187,1.486716832029151e-41,200.0,0.05,[45.0]
416,1644868945.6888711,70.09883570671082,-0.02,24.02,23.25,50.25,49.0,144.5,-44.140625,6.3476562,5.5664062,5.7617187,1.0741529111410617e-41,200.0,-0.11,[45.0]
417,1644868945.8579166,70.21471762657166,-0.02,24.07,23.25,49.75,49.0,144.25,-44.140625,6.3476562,5.5664062,5.7617187,9.130299744699025e-42,200.0,0.03,[45.0]
418,1644868946.0243504,70.43431234359741,-0.03,24.01,23.25,49.5,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,6.596641565545045e-42,200.0,0.05,[45.0]
419,1644868946.1896243,70.5462019443512,-0.02,24.08,23.25,49.0,49.75,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,5.607145330713288e-42,200.0,0.05,[45.0]
420,1644868946.3586507,70.77372574806213,-0.02,24.07,23.0,49.5,49.25,144.25,-44.3847656,6.3476562,5.5664062,5.7617187,4.051162501440351e-42,200.0,-0.03,[45.0]
421,1644868946.5213337,70.88090825080872,-0.02,24.02,23.75,49.25,49.5,144.75,-44.140625,6.3476562,5.5664062,5.7617187,3.443488126224298e-42,200.0,-0.03,[45.0]
422,1644868946.6906502,71.11623740196228,-0.04,24.03,23.5,49.75,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,2.4879201711970553e-42,200.0,-0.05,[45.0]
423,1644868946.85959,71.23529076576233,-0.04,24.1,23.5,49.25,49.25,144.25,-44.140625,6.3476562,5.5664062,5.7617187,2.114732145517497e-42,200.0,0.0,[45.0]
424,1644868947.033889,71.45947813987732,-0.02,24.09,23.25,49.5,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,1.5278939751363916e-42,200.0,0.0,[45.0]
425,1644868947.191071,71.56323957443237,-0.02,24.08,23.0,49.5,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,1.2987098788659328e-42,200.0,-0.11,[45.0]
426,1644868947.359734,71.80094718933105,-0.02,24.07,22.0,49.5,49.5,144.0,-44.3847656,6.3476562,5.5664062,5.7617187,1.1039033970360429e-42,200.0,0.05,[45.0]
427,1644868947.5411444,71.91985654830933,-0.03,24.02,23.5,49.5,49.25,144.25,-44.140625,6.4453125,5.5664062,5.7617187,7.975702043585411e-43,200.0,0.0,[45.0]
428,1644868947.7103076,72.15152072906494,-0.02,24.13,24.0,49.5,49.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,6.7793467370476e-43,200.0,0.05,[45.0]
429,1644868947.8751812,72.28262639045715,-0.02,24.1,23.75,49.25,49.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,4.89807801751689e-43,200.0,0.0,[45.0]
430,1644868948.0442355,72.40085577964783,-0.02,24.07,23.5,49.5,49.5,144.25,-44.140625,6.3476562,5.5664062,5.7617187,4.1633663148893566e-43,200.0,0.0,[45.0]
431,1644868948.2068725,72.6324610710144,-0.02,24.05,23.0,50.0,49.5,144.25,-44.3847656,6.3476562,5.46875,5.7617187,3.00803216250756e-43,200.0,-0.03,[45.0]
432,1644868948.39936,72.7518618106842,-0.02,24.0,23.5,50.0,49.0,144.25,-44.140625,6.3476562,5.5664062,5.7617187,2.556827338131426e-43,200.0,-0.03,[45.0]
433,1644868948.5606003,72.97417902946472,-0.02,24.07,23.0,50.25,49.25,144.25,-44.140625,6.3476562,5.5664062,5.7617187,1.8473077517999554e-43,200.0,0.0,[45.0]
434,1644868948.72314,73.08371448516846,-0.03,24.09,23.75,50.0,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,1.570211589029962e-43,200.0,0.03,[45.0]
435,1644868948.9077892,73.31775164604187,-0.02,24.06,22.25,48.75,49.0,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,1.1344778730741476e-43,200.0,-0.08,[45.0]
436,1644868949.0650527,73.43363904953003,-0.02,24.03,23.0,47.5,49.5,144.0,-44.3847656,6.4453125,5.46875,5.859375,9.643061921130254e-44,200.0,-0.03,[45.0]
437,1644868949.2300487,73.66880702972412,-0.02,24.04,22.0,50.25,49.25,144.5,-44.140625,6.3476562,5.5664062,5.7617187,8.196602632960716e-44,200.0,-0.03,[45.0]
438,1644868949.3979087,73.79881644248962,-0.03,24.04,23.25,50.25,49.75,144.25,-44.140625,6.3476562,5.5664062,5.5664062,5.922045402314118e-44,200.0,2.13,[45.0]
439,1644868949.5615723,73.91818523406982,-0.03,24.06,23.25,50.25,49.0,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,5.033738591967e-44,200.0,4.6,[45.0]
440,1644868949.728021,74.15361022949219,-0.02,24.06,23.25,50.25,49.25,144.5,-44.140625,6.3476562,5.46875,5.7617187,3.6368761326961574e-44,200.0,5.21,[45.0]
441,1644868949.896552,74.26549363136292,-0.03,24.06,23.0,50.0,49.0,144.25,-44.140625,6.3476562,5.5664062,5.7617187,3.0913447127917336e-44,200.0,4.52,[45.0]
442,1644868950.0615833,74.48465585708618,-0.02,24.07,23.25,50.25,49.0,144.5,-44.140625,6.3476562,5.5664062,5.7617187,2.2334965549920274e-44,200.0,1.54,[45.0]
443,1644868950.2291825,74.6030604839325,-0.03,24.0,23.25,51.0,49.25,144.5,-44.140625,6.3476562,5.5664062,5.859375,1.8984720717432233e-44,200.0,-1.44,[45.0]
444,1644868950.428523,74.83848834037781,-0.03,24.03,22.75,51.0,49.25,144.25,-44.140625,6.3476562,5.5664062,5.7617187,1.371646071834479e-44,200.0,-5.08,[45.0]
445,1644868950.5815475,74.95360803604126,-0.02,24.05,23.0,50.25,49.0,145.0,-44.140625,6.3476562,5.5664062,5.859375,1.165899161059307e-44,200.0,-4.04,[45.0]
446,1644868950.762548,75.17311477661133,-0.04,24.09,23.0,51.25,49.25,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,8.423621438653494e-45,200.0,0.4,[45.0]
447,1644868950.9093935,75.28509521484375,-0.02,24.07,23.25,50.75,49.25,144.25,-44.140625,6.3476562,5.5664062,5.7617187,7.16007822285547e-45,200.0,3.75,[45.0]
448,1644868951.0782092,75.51942229270935,-0.02,24.0,23.25,52.0,49.25,144.5,-44.140625,6.3476562,5.5664062,5.6640625,6.086066489427149e-45,200.0,5.16,[45.0]
449,1644868951.2433498,75.65093898773193,-0.02,24.13,23.25,52.25,49.5,144.25,-44.140625,6.25,5.46875,5.7617187,4.3971830386111155e-45,200.0,4.95,[45.0]
450,1644868951.4138708,75.76669979095459,-0.01,24.0,22.75,52.0,49.0,145.25,-44.3847656,6.25,5.5664062,5.7617187,3.7376055828194485e-45,200.0,2.82,[45.0]
451,1644868951.5945773,76.00453877449036,-0.02,24.01,23.25,52.25,49.0,144.75,-44.3847656,6.3476562,5.5664062,5.859375,2.7004200335870516e-45,200.0,-0.03,[45.0]
452,1644868951.7634006,76.12031531333923,-0.03,24.08,23.25,51.75,49.0,144.75,-44.140625,6.3476562,5.5664062,5.859375,2.295357028548994e-45,200.0,-4.58,[45.0]
453,1644868951.9139066,76.3551197052002,-0.02,24.06,23.0,52.0,49.5,144.25,-44.140625,6.3476562,5.5664062,5.859375,1.951053474266645e-45,200.0,-4.84,[45.0]
454,1644868952.098689,76.47698426246643,-0.02,24.08,23.0,52.25,49.25,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,1.409636135157651e-45,200.0,-0.61,[45.0]
455,1644868952.2642674,76.70548057556152,-0.03,24.09,23.25,51.75,49.5,144.25,-44.3847656,6.3476562,5.5664062,5.7617187,1.1981907148840035e-45,200.0,4.04,[45.0]
456,1644868952.430441,76.82335615158081,-0.02,24.06,23.25,52.5,49.5,145.25,-44.3847656,6.25,5.5664062,5.7617187,8.656927915036925e-46,200.0,0.0,[45.0]
457,1644868952.5999389,77.04115200042725,-0.02,24.06,23.0,52.0,49.25,144.75,-44.140625,6.3476562,5.5664062,5.7617187,7.358388727781386e-46,200.0,-0.03,[45.0]
458,1644868952.7652495,77.172203540802,-0.02,24.02,23.0,51.75,49.5,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,5.3164358558220516e-46,200.0,0.03,[45.0]
459,1644868952.9276445,77.28772306442261,-0.03,24.05,23.0,52.25,49.5,145.25,-44.140625,6.3476562,5.5664062,5.7617187,4.518970477448744e-46,200.0,0.08,[45.0]
460,1644868953.0968337,77.52242159843445,-0.02,24.03,23.0,52.0,49.25,145.0,-44.140625,6.3476562,5.5664062,5.7617187,3.2649561699567176e-46,200.0,0.08,[45.0]
461,1644868953.269408,77.64144611358643,-0.02,24.05,22.75,52.25,49.25,145.0,-44.140625,6.3476562,5.5664062,5.7617187,2.77521274446321e-46,200.0,-0.05,[45.0]
462,1644868953.4470057,77.87259006500244,-0.02,24.09,23.0,51.5,49.5,144.5,-44.140625,6.25,5.5664062,5.7617187,2.0050912078746692e-46,200.0,0.05,[45.0]
463,1644868953.6131258,77.99183702468872,-0.02,24.09,22.75,51.5,49.25,144.5,-44.140625,6.25,5.5664062,5.7617187,1.704327526693469e-46,200.0,0.13,[45.0]
464,1644868953.7817602,78.2229733467102,-0.02,24.15,23.25,51.5,49.5,145.0,-44.140625,6.3476562,5.5664062,5.7617187,1.4486783976894486e-46,200.0,-0.03,[45.0]
465,1644868953.9478517,78.35781621932983,-0.02,24.1,23.25,51.5,49.25,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,1.0466701423306265e-46,200.0,0.05,[45.0]
466,1644868954.1167178,78.47020411491394,-0.02,24.1,23.25,51.0,49.25,144.25,-44.140625,6.3476562,5.5664062,5.7617187,8.896696209810325e-47,200.0,0.08,[45.0]
467,1644868954.2821906,78.68963623046875,-0.03,24.02,23.0,51.25,49.5,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,6.42786301158796e-47,200.0,0.03,[45.0]
468,1644868954.4512131,78.80778217315674,-0.02,24.11,23.0,51.5,49.5,145.25,-44.140625,6.3476562,5.5664062,5.7617187,5.463683559849766e-47,200.0,0.03,[45.0]
469,1644868954.61358,79.03916668891907,-0.02,24.14,23.0,51.25,49.5,144.75,-44.140625,6.3476562,5.5664062,5.7617187,3.9475113719914563e-47,200.0,0.13,[45.0]
470,1644868954.7826035,79.15817952156067,-0.02,24.05,23.0,51.25,49.25,144.75,-44.140625,6.3476562,5.5664062,5.7617187,3.355384666192738e-47,200.0,-0.05,[45.0]
471,1644868954.9670622,79.38657855987549,-0.02,24.15,23.25,51.25,49.25,144.75,-44.3847656,6.3476562,5.5664062,5.859375,2.424265421324253e-47,200.0,0.11,[45.0]
472,1644868955.1294785,79.50819325447083,-0.02,24.0,23.25,51.75,49.25,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,2.060625608125615e-47,200.0,-0.03,[45.0]
473,1644868955.298172,79.73938512802124,-0.03,24.0,23.0,51.25,49.5,145.5,-44.140625,6.3476562,5.5664062,5.7617187,1.751531766906773e-47,200.0,-0.05,[45.0]
474,1644868955.4666224,79.87206697463989,-0.03,24.08,23.0,51.5,49.0,144.5,-44.140625,6.3476562,5.46875,5.7617187,1.2654817015901435e-47,200.0,-0.11,[45.0]
475,1644868955.632598,79.98596048355103,-0.03,24.1,23.0,51.75,49.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,1.0756594463516219e-47,200.0,-0.03,[45.0]
476,1644868955.7984161,80.20837831497192,-0.02,24.1,23.0,52.0,49.25,145.0,-44.140625,6.3476562,5.5664062,5.7617187,7.771639499890468e-48,200.0,-0.03,[45.0]
477,1644868955.96704,80.3239848613739,-0.02,24.05,23.0,52.0,49.0,145.25,-44.3847656,6.3476562,5.5664062,5.7617187,6.605893574906898e-48,200.0,-0.03,[45.0]
478,1644868956.1395543,80.54951930046082,-0.02,24.11,23.5,51.5,49.25,144.5,-44.3847656,6.25,5.5664062,5.7617187,4.772758107870234e-48,200.0,0.08,[45.0]
479,1644868956.3175557,80.65838193893433,-0.02,24.11,22.25,51.0,49.25,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,4.0568443916896987e-48,200.0,-0.05,[45.0]
480,1644868956.4826484,80.89009547233582,-0.02,24.06,23.5,51.75,49.5,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,2.9310700729958073e-48,200.0,-0.08,[45.0]
481,1644868956.6485903,81.00812983512878,-0.03,24.07,22.75,52.0,49.5,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,2.4914095620464363e-48,200.0,0.08,[45.0]
482,1644868956.829656,81.2396183013916,-0.02,23.98,23.0,52.25,49.25,144.75,-44.140625,6.3476562,5.5664062,5.7617187,1.8000434085785502e-48,200.0,-0.05,[45.0]
483,1644868956.9832432,81.35894346237183,-0.03,24.06,23.75,52.75,49.0,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,1.5300368972917675e-48,200.0,0.0,[45.0]
484,1644868957.1522036,81.59090518951416,-0.02,24.09,22.75,53.0,49.25,145.5,-44.3847656,6.3476562,5.5664062,5.7617187,1.3005313626980024e-48,200.0,-0.11,[45.0]
485,1644868957.314801,81.70913672447205,-0.02,24.09,22.75,53.5,49.25,144.75,-44.140625,6.3476562,5.5664062,5.7617187,9.396339095493067e-49,200.0,0.0,[45.0]
486,1644868957.486692,81.82502722740173,-0.02,24.08,23.5,53.25,49.25,144.75,-44.140625,6.3476562,5.5664062,5.7617187,7.986888231169106e-49,200.0,0.08,[45.0]
487,1644868957.668587,82.05641484260559,-0.01,24.04,23.0,53.5,49.5,145.0,-44.140625,6.3476562,5.5664062,5.7617187,5.770526747019679e-49,200.0,0.03,[45.0]
488,1644868957.850375,82.27596378326416,-0.02,24.07,22.75,53.75,48.5,144.75,-44.3847656,6.3476562,5.46875,5.7617187,4.169205574721719e-49,200.0,0.0,[45.0]
489,1644868958.0003042,82.39163708686829,-0.03,24.07,23.0,53.75,49.5,145.0,-44.140625,6.3476562,5.6640625,5.7617187,3.543824738513461e-49,200.0,0.03,[45.0]
490,1644868958.1692796,82.51043343544006,-0.02,24.06,22.75,52.75,49.0,144.5,-44.140625,6.25,5.46875,5.7617187,3.0122510277364416e-49,200.0,0.0,[45.0]
491,1644868958.3355043,82.74546670913696,-0.02,24.12,23.0,52.75,49.5,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,2.176351367539579e-49,200.0,0.03,[45.0]
492,1644868958.5012167,82.8578474521637,-0.02,24.17,22.0,52.0,49.5,145.0,-44.3847656,6.3476562,5.46875,5.7617187,1.849898662408642e-49,200.0,-1.41,[45.0]
493,1644868958.6702192,83.09279894828796,-0.02,24.1,23.25,52.0,49.0,144.75,-44.3847656,6.3476562,5.5664062,5.859375,1.336551783590244e-49,200.0,-5.08,[45.0]
494,1644868958.8429506,83.21169686317444,-0.02,24.1,23.0,52.0,48.5,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,1.1360690160517073e-49,200.0,-4.34,[45.0]
495,1644868959.0016336,83.44284677505493,-0.03,24.09,22.5,52.0,49.25,145.25,-44.6289062,6.3476562,5.5664062,5.7617187,9.656586636439513e-50,200.0,0.19,[45.0]
496,1644868959.170908,83.5587317943573,-0.02,24.07,23.0,52.75,49.25,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,6.976883844827549e-50,200.0,3.64,[45.0]
497,1644868959.3367116,83.77792477607727,-0.02,24.09,23.5,52.5,48.75,145.0,-44.140625,6.3476562,5.46875,5.7617187,5.930351268103417e-50,200.0,5.11,[45.0]
498,1644868959.5168555,83.88985562324524,-0.01,24.07,22.75,52.25,49.0,145.0,-44.140625,6.3476562,5.46875,5.7617187,4.284678791204718e-50,200.0,4.97,[45.0]
499,1644868959.6714478,84.01246213912964,-0.02,24.06,23.0,54.0,49.0,145.0,-44.3847656,6.3476562,5.46875,5.7617187,3.6419769725240102e-50,200.0,3.09,[45.0]
500,1644868959.8533673,84.24770784378052,-0.02,24.09,23.25,53.25,49.5,145.25,-44.3847656,6.3476562,5.5664062,5.7617187,2.6313283626485973e-50,200.0,0.19,[45.0]
501,1644868960.0226054,84.36380696296692,-0.02,24.06,23.25,53.75,49.25,145.75,-44.140625,6.3476562,5.5664062,5.7617187,2.236629108251308e-50,200.0,-2.95,[45.0]
502,1644868960.1940444,84.59435486793518,-0.02,24.06,23.5,54.0,48.75,145.25,-44.140625,6.1523437,5.5664062,5.859375,1.61596453071157e-50,200.0,-5.13,[45.0]
503,1644868960.3537257,84.69775867462158,-0.02,24.09,23.0,54.25,49.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,1.3735698511048345e-50,200.0,-2.93,[45.0]
504,1644868960.5287688,84.9387321472168,-0.02,24.14,22.75,53.5,49.5,145.0,-44.140625,6.3476562,5.5664062,5.7617187,9.924042174232429e-51,200.0,1.89,[45.0]
505,1644868960.688438,85.06414604187012,-0.02,24.04,23.0,54.25,49.0,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,8.435435848097564e-51,200.0,4.36,[45.0]
506,1644868960.857322,85.29552435874939,-0.03,24.07,22.75,53.75,49.25,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,7.17012047088293e-51,200.0,5.27,[45.0]
507,1644868961.0353594,85.41407251358032,-0.02,24.07,23.25,54.0,48.5,145.0,-44.3847656,6.3476562,5.5664062,5.7617187,5.180412040212917e-51,200.0,4.65,[45.0]
508,1644868961.2106,85.65181303024292,-0.02,24.09,23.0,53.75,49.25,144.75,-44.140625,6.3476562,5.46875,5.7617187,4.403350234180979e-51,200.0,1.73,[45.0]
509,1644868961.373571,85.77701592445374,-0.03,24.08,23.5,54.0,48.25,145.0,-44.3847656,6.25,5.5664062,5.7617187,3.1814205441957577e-51,200.0,-1.06,[45.0]
510,1644868961.530481,85.89290595054626,-0.02,24.04,23.25,54.0,49.25,144.5,-44.140625,6.3476562,5.5664062,5.859375,2.704207462566394e-51,200.0,0.03,[45.0]
511,1644868961.7051096,86.11507773399353,-0.02,24.09,23.25,53.75,49.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,1.9537898917042193e-51,200.0,0.0,[45.0]
512,1644868961.8741143,86.23087525367737,-0.01,24.06,23.5,53.5,49.0,145.0,-44.140625,6.3476562,5.5664062,5.7617187,1.6607214079485863e-51,200.0,-0.08,[45.0]
513,1644868962.04073,86.45069479942322,-0.01,24.05,23.25,53.5,49.5,145.0,-44.140625,6.3476562,5.5664062,5.7617187,1.1998712172428536e-51,200.0,0.05,[45.0]
514,1644868962.2060156,86.56258130073547,-0.02,24.03,23.25,53.75,49.5,145.0,-44.140625,6.3476562,5.5664062,5.7617187,1.0198905346564255e-51,200.0,0.05,[45.0]
515,1644868962.3748922,86.78234338760376,-0.01,24.06,23.0,53.75,49.0,144.75,-44.3847656,6.3476562,5.5664062,5.7617187,7.368709112892674e-52,200.0,0.0,[45.0]
516,1644868962.5470145,86.89423036575317,-0.02,24.1,22.75,53.75,49.5,144.75,-44.140625,6.3476562,5.5664062,5.7617187,6.2634027459587735e-52,200.0,0.0,[45.0]
517,1644868962.7065759,87.1321668624878,-0.03,24.07,22.25,53.25,46.5,143.0,-44.140625,6.3476562,5.5664062,5.7617187,4.525308483955214e-52,200.0,0.08,[45.0]
518,1644868962.875861,87.24806118011475,-0.02,24.07,23.0,53.25,49.5,144.5,-44.140625,6.3476562,5.5664062,5.7617187,3.8465122113619314e-52,200.0,0.05,[45.0]
519,1644868963.057506,87.46747350692749,-0.03,24.07,23.5,53.0,49.75,145.0,-44.140625,6.3476562,5.5664062,5.7617187,2.7791050727089955e-52,200.0,0.0,[45.0]
520,1644868963.2263474,87.57985329627991,-0.02,24.09,23.0,53.25,49.75,145.0,-44.140625,6.3476562,5.5664062,5.859375,2.362239311802646e-52,200.0,-0.08,[45.0]
521,1644868963.3919284,87.7988805770874,-0.03,24.14,23.0,53.5,49.5,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,1.706717902777412e-52,200.0,0.03,[45.0]
522,1644868963.576796,87.91785836219788,-0.02,24.12,23.0,53.5,48.5,145.25,-44.140625,6.3476562,5.5664062,5.7617187,1.4507102173608004e-52,200.0,-0.05,[45.0]
523,1644868963.7278543,88.15344095230103,-0.01,24.1,23.0,54.0,48.5,145.0,-44.140625,6.3476562,5.5664062,5.859375,1.0481381320431782e-52,200.0,0.0,[45.0]
524,1644868963.8928502,88.26532912254333,-0.02,24.09,23.0,55.0,49.0,145.0,-44.140625,6.3476562,5.5664062,5.6640625,8.909174122367016e-53,200.0,-0.05,[45.0]
525,1644868964.0592682,88.48485493659973,-0.02,24.11,23.25,54.5,49.0,145.0,-44.140625,6.3476562,5.5664062,5.7617187,6.436878303410169e-53,200.0,0.05,[45.0]
526,1644868964.2253697,88.59674000740051,-0.02,24.13,23.0,55.0,48.5,144.75,-44.140625,6.3476562,5.5664062,5.7617187,5.471346557898643e-53,200.0,0.03,[45.0]
527,1644868964.4088333,88.83441972732544,-0.02,24.12,23.0,54.75,49.0,144.75,-44.140625,6.3476562,5.5664062,5.7617187,3.9530478880817694e-53,200.0,0.08,[45.0]
528,1644868964.5781333,88.95366072654724,-0.02,24.01,23.75,55.0,48.75,144.5,-44.3847656,6.3476562,5.5664062,5.7617187,3.360090704869504e-53,200.0,-4.18,[45.0]
529,1644868964.7444737,89.18568682670593,-0.01,24.09,23.25,55.0,49.0,145.25,-44.140625,6.3476562,5.6640625,5.859375,2.8560770991390783e-53,200.0,-4.87,[45.0]
530,1644868964.9100993,89.30142116546631,-0.03,24.13,23.5,54.5,49.5,145.0,-44.140625,6.3476562,5.6640625,5.7617187,2.0635157041279843e-53,200.0,-1.25,[45.0]
531,1644868965.0789645,89.42007660865784,-0.02,24.07,23.5,55.25,49.0,145.5,-44.140625,6.3476562,5.5664062,5.859375,1.7539883485087867e-53,200.0,3.72,[45.0]
532,1644868965.247634,89.65529131889343,-0.02,24.08,23.0,55.25,49.0,145.25,-44.3847656,6.3476562,5.5664062,5.7617187,1.2672565817975984e-53,200.0,5.19,[45.0]
